Guidebook,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/Guidebook1.12.22.9.2.jar,both
HarvestWithDispenser,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/HarvestWithDispenser1.12.21.0.5.jar,both
HeartDrops,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/heartdrops1.12.22.0.8.1.jar,both
HelpFixer,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/HelpFixer1.12.11.5.18.jar,both
HunterIllager,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/hunterillager1.12.21.2.jar,both
Hwyla,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/Hwyla1.8.26B411.12.2.jar,both
iChunUtil,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/iChunUtil1.12.27.2.2.jar,both
Ido,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/ido1.12.21.1.0.jar,both
IItemRendererRebornPreRelease,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/IItemRendererRebornPreRelease5.jar,client
IKnowWhatIamDoing,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/ikwid-1.0.2.jar,client
IllagersPlus,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/IllagersPlus1.12.21.1.3.jar,both
InfoTooltip,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/infotooltip1.12.21.0.jar,client
InGameAccountSwitcher,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/InGameAccountSwitcher-1.12.2-7.0.5.jar,client
InGameTimer,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/InGameTimer1.3.1.jar,both
Inspirations,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/Inspirations1.12.20.2.9.jar,both
InventoryPets,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/inventorypets1.122.0.3.jar,both
